Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC54,OUT027,5008.999754281133
FDP08,OUT018,2919.3581322094274
FDU44,OUT046,2565.8810180222117
DRG39,OUT035,882.1666808907592
FDU32,OUT049,2065.2566142020246
FDY27,OUT049,3042.9504420183225
NCP54,OUT013,2004.9444938056288
NCZ41,OUT049,2043.334249879645
DRL49,OUT013,2288.3752334813516
FDI05,OUT018,1181.8705754561672
FDY56,OUT045,3741.2230702218185
DRC13,OUT013,2004.9444938056288
NCV29,OUT017,3004.5830308407103
FDR24,OUT049,1402.032630239358
FDZ34,OUT018,2991.334990179382
FDP37,OUT035,2016.0860603386059
FDX08,OUT027,4595.5384525483305
FDS57,OUT045,2057.6452313168325
NCG18,OUT049,1674.2302214974122
FDK25,OUT018,2707.350301054256
FDH53,OUT049,1246.1100606886039
DRI59,OUT018,3300.2820510449887
FDA52,OUT046,2933.067854983093
FDT20,OUT010,120.84631903103048
FDE36,OUT019,565.9805114577956
FDI24,OUT017,2932.434237457093
FDB28,OUT018,3020.782257311194
FDV11,OUT017,2956.733200192772
FDP01,OUT046,2459.9833864468005
FDD34,OUT027,3470.379332836958
FDJ50,OUT027,1629.6639511774356
FDZ44,OUT013,1945.7318233767583
DRO59,OUT035,1195.6578354511744
DRB48,OUT045,651.1080020019859
FDR21,OUT018,2835.7088498791477
NCE42,OUT010,524.3389502236646
FDO23,OUT046,1415.984158607055
NCE30,OUT018,3222.5893654051256
FDQ22,OUT035,591.3214666947222
FDY01,OUT045,1938.7747365845412
FDS08,OUT017,2933.3678376899747
FDG28,OUT018,3326.1143951054414
FDQ51,OUT018,719.9692545753506
FDB05,OUT017,3561.2964376895893
FDO56,OUT049,1963.4515052454988
FDE02,OUT018,1383.6157503716865
FDN45,OUT017,3512.0636354487856
FDS09,OUT013,721.33186236605
NCA54,OUT018,2954.992095978594
FDP09,OUT010,557.7123297460804
FDC53,OUT045,1597.566157912743
NCM55,OUT017,3009.515300228202
FDL09,OUT018,2702.5041193083803
FDA11,OUT019,275.880239324448
FDA50,OUT045,1524.310334260424
FDC23,OUT017,2972.783203678461
FDE22,OUT049,2513.40637337861
FDD23,OUT046,3014.7289721364814
NCA29,OUT049,2990.386924004659
FDK38,OUT046,2474.3272788945633
DRC13,OUT046,2040.4532302961784
NCP43,OUT049,3019.5823131928946
FDX28,OUT049,1605.3584887617583
FDF08,OUT049,1400.0048234926248
FDZ33,OUT046,2501.7953662556106
FDD10,OUT049,2990.334734980252
FDO58,OUT017,2561.105978817157
FDI50,OUT017,3606.532228216973
FDO58,OUT045,2609.4059695105634
FDX08,OUT013,2966.9344830771797
NCK17,OUT010,76.82591415898929
FDF39,OUT035,3962.468006953273
FDU45,OUT010,294.20894513362526
NCJ18,OUT018,1803.0164875193195
DRC27,OUT019,565.0942808737117
DRC25,OUT035,1384.137825387924
FDU59,OUT035,2563.1268115326275
FDU28,OUT035,2989.797873781455
NCP30,OUT046,651.1080020019859
FDB39,OUT018,852.3430105791526
FDE41,OUT013,1371.7216201854599
DRH11,OUT010,179.74179276384547
FDA58,OUT045,3742.803544769651
FDU50,OUT046,1952.5277311785037
FDM34,OUT013,1985.8886992209532
FDM44,OUT027,2676.660753551569
FDR39,OUT045,2978.245067350912
FDM25,OUT045,2926.530300966829
FDQ49,OUT049,2464.758409284333
DRH25,OUT018,804.2682324995695
FDM09,OUT027,4155.327066603805
FDL44,OUT019,451.5315038201086
NCR42,OUT018,570.0498805594275
DRL59,OUT046,879.9116986577696
FDX43,OUT013,2660.455324678705
DRK47,OUT010,497.1393061175361
FDU48,OUT018,1864.6646474199474
FDY12,OUT045,739.6123581105203
NCN43,OUT018,1895.8198140289612
NCM55,OUT018,2968.7166244114655
FDQ21,OUT027,3121.5726841514524
FDX13,OUT035,3913.569293126245
NCK30,OUT027,4773.4533242038815
FDG20,OUT049,2912.8178849221817
DRG27,OUT017,652.4706097926852
FDY14,OUT018,3480.0634781338554
FDP59,OUT035,1679.1827728792719
FDU60,OUT017,2845.3890974342876
NCC18,OUT019,495.36807593550344
DRJ39,OUT017,3428.117671132433
FDS07,OUT049,1960.5513272334376
FDM08,OUT027,5059.007775974641
FDP51,OUT045,2009.0596084481483
FDU16,OUT035,1361.063710762409
FDH12,OUT013,1682.3630514615343
DRE48,OUT010,484.1307465611078
NCL42,OUT027,4668.569474610211
FDR21,OUT045,2935.8697827196565
NCW29,OUT035,2038.1038513658557
FDO11,OUT013,3869.9895593072188
NCM31,OUT049,2073.566387613319
FDV35,OUT019,405.4853240605002
FDF58,OUT017,925.7464485210163
NCE43,OUT049,2874.4104195931804
FDA02,OUT035,2594.508672151739
DRL37,OUT010,95.27629824728679
FDR24,OUT018,1387.7406117493747
FDW59,OUT049,1342.4397087244226
FDS22,OUT049,689.8934662705221
FDW24,OUT017,740.9749659012197
FDU24,OUT035,1539.953332577084
FDA21,OUT027,4833.680911400492
FDH58,OUT027,3003.6756635098345
FDW36,OUT018,1615.897594906444
FDI45,OUT027,4590.10150289468
FDU01,OUT018,2947.6348843787487
FDF35,OUT027,2775.1670506354653
FDU43,OUT019,573.1128988786019
FDE24,OUT019,330.8611184139774
FDK50,OUT049,2561.8231740720594
FDG31,OUT045,977.7436941860994
FDC60,OUT045,1424.426087890425
FDL36,OUT013,1397.9077688616703
FDP21,OUT013,3011.0580293431335
FDW16,OUT045,1406.4437125872555
FDX02,OUT017,3576.900381641581
FDQ58,OUT027,3352.6849277287793
FDT51,OUT046,1739.7712589925814
FDD59,OUT049,1210.3720162336554
NCM42,OUT018,1626.9022472478457
FDA57,OUT018,651.1080020019859
FDZ48,OUT035,1742.973949030996
FDE46,OUT045,2532.668590320227
NCZ30,OUT019,388.04604624428504
FDB56,OUT017,2973.656321985213
FDA25,OUT027,2602.8877576079235
FDD20,OUT013,1985.8886992209532
FDL25,OUT013,1421.0234953652432
NCO18,OUT049,3028.0134092978865
FDJ45,OUT017,570.0498805594275
FDR12,OUT035,2901.6768598741946
NCF19,OUT010,104.00005864805527
FDK25,OUT046,2777.277839670536
NCR17,OUT046,1970.7215206112044
FDC52,OUT046,2501.027285779219
NCA54,OUT017,2995.7907717953303
FDR45,OUT010,544.5006649689974
NCM19,OUT049,1989.6861447650738
FDF39,OUT027,4722.767713193714
FDX23,OUT049,1572.2010773922805
FDD58,OUT027,2644.7042979400444
FDX28,OUT013,1652.364004278222
NCD31,OUT013,2469.4472971554887
FDU57,OUT018,2334.3393437397453
FDI27,OUT046,723.1275349015875
NCM42,OUT046,1695.3361131959298
FDD32,OUT027,2283.8036622465092
FDI34,OUT013,3702.368073529562
NCM29,OUT049,2080.761695668968
FDG46,OUT018,1742.869729091553
DRC01,OUT010,108.92565842221542
FDB15,OUT027,4771.5669544517405
NCA17,OUT027,3422.2929391726043
FDF10,OUT046,2521.41528806569
FDR26,OUT027,4386.56818887638
FDI02,OUT049,1748.5892472240719
NCM54,OUT010,265.26929960351504
FDF14,OUT013,2340.149811581992
FDJ33,OUT010,256.5102523102391
FDM20,OUT035,3862.0943228820224
FDC03,OUT027,4929.870971689092
NCX05,OUT046,1952.739031684928
NCM41,OUT027,2613.02005005291
NCU29,OUT010,407.36215406524684
FDQ59,OUT017,1357.3064711305935
FDH46,OUT010,227.706380406544
FDH09,OUT013,737.6650324568717
NCD06,OUT045,721.764927110888
FDC15,OUT035,2574.206748670286
DRD37,OUT027,936.2963208921205
FDT28,OUT027,3602.539617991925
FDR28,OUT027,4009.88795011312
FDT38,OUT017,1366.3008636182824
FDV34,OUT027,2095.4615062967937
FDY52,OUT035,959.5439407377842
FDB34,OUT013,1369.017372330126
DRL23,OUT018,1616.1236458408746
DRB24,OUT046,2490.800165758666
FDJ50,OUT046,884.5830263944605
FDQ49,OUT035,2517.6533669889645
FDP20,OUT035,2016.780286542295
FDV19,OUT027,3928.6971629197624
NCR54,OUT045,3005.640409277157
FDO09,OUT010,594.8926028226027
FDS57,OUT018,2194.8011820389024
FDN10,OUT049,1963.4515052454988
FDV23,OUT049,2043.334249879645
FDY28,OUT049,3427.0765220764283
DRG51,OUT013,2430.82319198203
FDD45,OUT019,255.23914129027776
NCL18,OUT027,4880.870905993533
NCM29,OUT013,2023.3161450102762
FDF17,OUT027,4845.655039263583
FDE22,OUT017,2516.780964529613
FDQ22,OUT017,589.4276152696677
FDS01,OUT013,3003.9601350659195
FDW35,OUT027,956.6421238864817
FDJ33,OUT046,2023.3842811350737
NCF54,OUT035,2895.364824153717
FDE09,OUT013,1727.2947147440302
NCE06,OUT045,2497.794433569252
DRH49,OUT049,1225.3264299259777
FDY43,OUT045,2830.6288294675255
NCT05,OUT017,3755.1669355134054
FDZ34,OUT045,3052.840036224833
FDL38,OUT017,1375.3226922338886
FDZ31,OUT017,2977.4640254304672
FDR14,OUT035,893.0388126110262
NCN54,OUT049,1182.590221630272
NCC42,OUT027,3188.8166398494855
FDK08,OUT017,1599.544819187958
FDP59,OUT013,1676.553327062797
FDV22,OUT035,2603.6410837017106
FDD33,OUT035,3717.465730867373
DRE60,OUT027,5183.678124001923
FDK52,OUT046,3718.3858327950834
FDA02,OUT017,2522.692939981607
FDM56,OUT049,1706.9623768538054
FDE57,OUT035,2068.914999439737
FDM32,OUT045,1399.9355756084035
NCQ30,OUT027,3091.716839253662
FDQ27,OUT027,2509.4437651218677
FDT60,OUT027,3074.4927238240675
FDU43,OUT049,3819.981776345503
NCO55,OUT035,1689.0844731272728
FDG02,OUT045,3002.3817714054726
FDJ28,OUT013,3009.44284228354
FDP40,OUT045,1754.0912409617529
FDJ38,OUT045,3017.0302862714902
NCC54,OUT017,3637.7607867449005
NCZ41,OUT046,2025.9040843685173
FDK38,OUT019,360.6502456428872
FDU52,OUT013,2340.149811581992
FDC40,OUT046,1205.8639013209186
NCR30,OUT017,1140.090235363819
NCN18,OUT017,1742.973949030996
FDB50,OUT035,1211.359113754361
FDG04,OUT013,2983.1886385474563
FDR26,OUT035,2916.873220204176
NCT17,OUT018,2968.702825134986
FDX35,OUT027,4540.650261402388
FDS12,OUT046,2025.9040843685173
NCZ29,OUT027,3129.5460238700844
FDB38,OUT010,410.1892386449545
FDP12,OUT013,587.5938561883553
FDP22,OUT046,773.5465408290157
FDS26,OUT018,3525.164814169924
FDR52,OUT046,3051.768852497043
DRJ13,OUT046,2532.0113506435296
FDU48,OUT027,3166.6100483057116
FDE29,OUT035,935.3325213313732
NCT29,OUT049,2036.3077979891875
DRK37,OUT018,2965.6277010360245
FDK55,OUT046,1371.040380109421
FDR07,OUT046,1551.3987760206683
FDO21,OUT027,4949.31427971138
FDK46,OUT049,3868.380860670852
FDB12,OUT045,1676.3272761283667
FDT31,OUT027,4462.6884703849455
FDJ33,OUT045,2013.5662571051625
FDC26,OUT027,3095.725436244472
NCQ02,OUT045,3005.5561891457382
FDP08,OUT010,540.2499628080943
FDB11,OUT027,4857.368646359139
FDV55,OUT013,2389.377988504167
FDW20,OUT049,2065.2566142020246
NCJ18,OUT019,294.5193387716145
FDC41,OUT018,1164.5087586936088
FDE14,OUT027,2607.4935941507897
FDG35,OUT013,2892.2357119399912
FDF45,OUT035,892.6296299129815
FDS19,OUT027,2202.722032147886
FDS58,OUT019,434.00195680755496
FDA26,OUT017,3455.9532577185014
FDM32,OUT049,1371.040380109421
FDL45,OUT046,2047.479682186636
FDZ55,OUT049,2486.363140700524
FDY37,OUT049,2096.061399299378
FDO46,OUT046,3013.8106273259527
FDQ60,OUT046,2015.765032349668
FDA19,OUT018,1861.2220063049726
FDL15,OUT046,2516.111913445161
FDM10,OUT018,3185.015590778486
NCL05,OUT017,663.08917715858
DRK49,OUT010,83.3865204018407
NCE18,OUT027,5050.282910995647
FDG40,OUT049,570.0498805594275
DRI59,OUT045,3601.62288647139
FDK28,OUT035,3924.486065231457
NCD06,OUT019,112.56097495030572
FDO11,OUT019,481.2608050241008
FDK27,OUT046,2017.8258335399885
FDT43,OUT027,1602.3944725886342
FDD38,OUT018,1617.9946495373986
FDA16,OUT049,3500.8969784421274
FDL14,OUT027,3617.15097659865
NCM17,OUT049,680.7055801470685
FDD20,OUT045,2046.833556383262
FDA40,OUT045,1377.6992754342211
FDL43,OUT045,1217.3577171401867
FDV15,OUT045,1674.2302214974122
FDE52,OUT046,1402.032630239358
NCL17,OUT010,321.257707644855
NCJ31,OUT045,3778.1594053849085
FDR60,OUT045,1231.1548240321865
NCA18,OUT035,1942.921007655017
FDS21,OUT027,1685.5090260352924
FDW09,OUT035,1205.1024406199413
FDL26,OUT035,2573.781893987325
FDS47,OUT018,1370.198443706616
FDC39,OUT046,3206.5374329495457
FDT51,OUT035,1739.7712589925814
FDK40,OUT035,3938.5063108047802
NCG19,OUT045,3721.6687519587117
FDZ07,OUT046,934.8017903798857
FDF08,OUT027,2582.001866870956
FDO04,OUT013,858.4527973366729
FDK41,OUT018,1331.7831514721736
FDP15,OUT049,3829.6872231974494
NCD43,OUT018,1615.897594906444
NCP18,OUT013,2367.7028644756488
FDZ51,OUT046,1418.0812132380095
DRH13,OUT035,1702.1747471700476
FDF38,OUT045,651.1080020019859
NCI43,OUT045,729.1563712450397
FDM38,OUT027,1890.3126230706798
FDS03,OUT013,975.7242230981055
DRJ47,OUT017,2890.134339945104
FDT50,OUT010,194.07587543253635
FDV02,OUT046,2902.1410303805337
NCG18,OUT017,1674.2302214974122
FDW52,OUT046,2594.895498123028
FDS40,OUT035,577.8095701782785
FDN31,OUT017,2986.325613368706
FDA37,OUT045,2013.5662571051625
FDA15,OUT046,4020.9241344958723
FDL39,OUT046,3004.4155445353904
FDJ53,OUT045,2009.0596084481483
FDX22,OUT013,3439.459651646959
NCZ42,OUT045,3915.973096749868
FDD56,OUT027,4634.086774237225
FDD40,OUT017,3003.663276544872
FDS50,OUT013,3529.967271086534
NCN14,OUT013,2976.1445241242745
FDT15,OUT013,3008.878605176931
NCS18,OUT027,2613.6376172988225
NCO26,OUT010,263.4310014794606
FDF58,OUT018,884.2414084889583
NCB19,OUT013,1383.0116759024284
FDH26,OUT017,2068.914999439737
DRB24,OUT027,3450.2127751435314
FDA49,OUT018,1350.14081783534
FDB32,OUT045,1537.0440289906162
FDI36,OUT017,3039.393021240209
NCA17,OUT010,371.56624212383076
FDH22,OUT013,1989.8236697850048
NCM26,OUT018,2356.0473571801067
FDT15,OUT027,4865.807284103027
FDB16,OUT018,1360.2262232207688
NCP54,OUT027,3197.8683112422423
FDJ36,OUT013,1676.3272761283667
FDO28,OUT045,2005.947008319757
FDU09,OUT013,860.7077795696625
FDF29,OUT017,2049.3533596167053
FDY08,OUT013,2013.4864088063396
DRJ59,OUT018,587.5938561883553
FDT23,OUT027,2284.332012891069
FDU15,OUT018,589.4276152696677
FDT47,OUT013,1581.3528291895173
FDI53,OUT019,397.8263166114143
FDR59,OUT018,3431.6155955564213
FDD53,OUT035,653.0018534270403
FDY51,OUT017,3432.6667151604224
FDT04,OUT049,639.4616537769223
FDU51,OUT049,2964.9524276180396
FDG14,OUT035,2551.441586800027
NCU06,OUT045,3705.0633928610005
DRG25,OUT046,3010.8802601018856
DRH49,OUT035,1349.5134205981092
FDN15,OUT035,2058.5600739360425
FDL43,OUT018,1156.11615507824
NCT18,OUT049,3068.473173916776
NCB31,OUT013,3833.430296361796
FDK57,OUT035,1968.3759510497582
FDY04,OUT019,381.5945189804432
NCP54,OUT046,2040.4532302961784
FDF41,OUT013,3789.195753867097
FDM01,OUT045,1676.3272761283667
FDW03,OUT045,1679.2695582556003
FDF28,OUT045,2035.1418549232812
FDY37,OUT017,2082.721500167155
FDQ03,OUT017,3625.716676013484
FDP51,OUT027,2925.8553770290896
FDJ40,OUT017,1739.7712589925814
FDC32,OUT049,1415.984158607055
DRI49,OUT027,2395.8189864687065
NCW54,OUT017,884.5830263944605
FDF09,OUT017,590.790223060367
FDP45,OUT018,3353.029730205688
DRJ23,OUT018,2942.748799009247
FDS59,OUT017,1739.7712589925814
FDY08,OUT046,2033.9511000824753
FDX16,OUT049,2517.535053233833
FDY16,OUT018,2942.748799009247
FDK32,OUT035,2573.781893987325
FDQ22,OUT013,651.1080020019859
NCC31,OUT018,2332.9073800809165
FDG58,OUT049,2509.922272142004
DRF48,OUT013,3009.6031106699684
DRH36,OUT049,1121.4913326039257
NCR30,OUT035,1195.487907099454
FDB03,OUT019,594.958654839607
FDZ28,OUT027,3173.067399726461
FDR35,OUT017,2967.5622342380334
DRD15,OUT027,5050.284020507974
FDJ33,OUT019,277.59070278863857
FDA56,OUT010,279.9155360562022
FDP56,OUT046,723.1275349015875
NCT30,OUT046,723.1275349015875
FDK15,OUT017,1635.0565711454265
FDH44,OUT018,2352.6954741312456
FDV01,OUT013,2374.517855217831
DRG03,OUT017,2516.7001889743788
FDG50,OUT027,2534.3517676344895
FDR16,OUT010,569.052746890954
FDZ60,OUT046,1692.3938310686963
DRG03,OUT045,2519.9028931896596
FDS56,OUT018,3398.956275426115
FDU33,OUT045,718.0521964978886
DRD27,OUT035,1607.299510132163
FDW22,OUT046,3634.4492443375125
DRA24,OUT045,2572.9351279912385
FDF38,OUT049,644.2498452176721
FDX48,OUT013,2380.762345485829
FDS58,OUT018,2358.7928747201954
FDC32,OUT046,1415.984158607055
NCQ29,OUT045,3807.469745102933
DRK39,OUT018,1339.011259268849
NCS38,OUT017,1938.7747365845412
DRO47,OUT013,1732.5944594133994
DRG27,OUT027,963.5045778647199
FDC57,OUT027,4689.855453271977
FDS55,OUT046,2470.3225063684763
NCJ06,OUT018,1871.5487570584758
FDO01,OUT019,299.5471168310055
NCM55,OUT045,3005.8510814798483
FDC52,OUT049,2505.802308616752
FDQ15,OUT045,1239.2256120687432
NCT30,OUT027,1555.4224603277614
NCR42,OUT027,966.9948006700283
FDD28,OUT035,894.884612145971
FDQ34,OUT049,1674.2302214974122
FDZ12,OUT027,3129.541455561337
DRE13,OUT019,227.75590506847402
NCN07,OUT019,290.2906378577908
FDM28,OUT035,3008.1993230199623
FDI10,OUT017,2925.365178124347
FDQ25,OUT013,2829.784199211695
FDA38,OUT010,564.0276792491652
DRI13,OUT049,3477.9803578446567
FDY20,OUT027,2606.076467171771
NCZ53,OUT035,3005.6527889171266
NCM31,OUT013,2363.6902121279168
DRB01,OUT017,3022.309692079437
DRF37,OUT046,3811.745427922664
NCF42,OUT049,2951.442921432014
FDF16,OUT018,2318.3274304954075
FDB41,OUT013,719.9692545753506
FDR34,OUT013,3811.2293605433747
FDR15,OUT018,2336.4274353700266
NCV42,OUT019,290.08713686891514
FDW51,OUT035,3442.8366460343254
FDU36,OUT017,1572.2010773922805
FDX60,OUT049,1287.7416686874726
FDY03,OUT035,2179.5431088054675
FDW55,OUT045,3830.3589883160853
FDT01,OUT010,592.3259639109443
FDG58,OUT013,2363.12833639418
FDK21,OUT017,3882.296728990598
NCS41,OUT019,469.7418094968844
FDS10,OUT045,2978.56727886939
NCT53,OUT046,2643.832191604381
FDJ28,OUT018,2979.741218144673
FDX44,OUT045,1373.7568888212647
FDT20,OUT018,641.3568280235706
FDO44,OUT017,1734.4601749244944
NCX17,OUT049,3729.2310395740815
FDY01,OUT017,1942.921007655017
FDJ12,OUT027,5082.05713343492
DRK35,OUT018,588.9564639790547
FDD47,OUT019,417.0409071347955
NCM53,OUT035,1684.9812640789014
FDO45,OUT013,1371.654214401644
NCM42,OUT010,266.845400446235
FDE04,OUT046,2979.965417340402
NCI30,OUT027,4624.359628968484
FDZ19,OUT013,2857.902618753641
FDW57,OUT013,2963.1643277359344
FDA25,OUT013,1676.3272761283667
FDT22,OUT046,907.4932527436947
FDP51,OUT013,1932.6879118339282
FDD48,OUT027,3009.774661078825
FDY39,OUT035,3009.3829203634155
FDO48,OUT010,574.0827674884819
FDD23,OUT027,4857.596626769513
DRN35,OUT027,961.5886821178442
FDT01,OUT035,3490.3168912064452
FDC20,OUT010,181.325317112574
DRJ35,OUT035,930.4677098938523
FDB32,OUT046,1420.0110147967096
FDL24,OUT046,2948.279721016066
NCV42,OUT035,1830.1560837466795
FDZ46,OUT046,1708.0926716411384
FDC15,OUT013,2378.9474824268787
FDD08,OUT019,112.95178899735676
FDY50,OUT049,1405.7717006562725
FDD36,OUT013,1968.2152493119636
FDG57,OUT027,1589.4105856676542
FDL21,OUT018,656.6564748362715
FDN16,OUT027,2602.723581005159
FDJ09,OUT027,967.5461443321099
FDS01,OUT010,492.4723530217592
FDV33,OUT017,3730.2229713996076
DRE12,OUT017,1942.7097071485925
FDR07,OUT013,1562.309338850945
FDP48,OUT010,459.8283859243084
NCB55,OUT035,892.6296299129815
FDQ08,OUT013,885.5661451474645
FDR34,OUT035,3865.418796788077
FDO33,OUT046,1747.6371829005998
FDP13,OUT045,642.7194358142699
FDX12,OUT049,3846.294860657368
NCT06,OUT049,2871.4835619094647
FDR16,OUT019,553.2159660513554
FDE36,OUT046,2685.1863115360898
FDZ36,OUT049,3067.849751106372
FDV13,OUT045,1372.7264386044556
NCZ17,OUT035,585.243126242851
FDU56,OUT045,2950.8172963617903
FDM09,OUT035,2909.8137270768248
FDV02,OUT017,2903.693614122691
FDS34,OUT018,1730.3057606761515
FDA11,OUT049,1537.0440289906162
FDP09,OUT017,3421.3404999672716
FDB29,OUT027,2946.217414011509
FDT19,OUT017,2896.4593265553617
DRH15,OUT017,686.9364222542193
FDY38,OUT046,3662.4347937637235
FDF14,OUT027,3482.7202378902857
FDN48,OUT010,199.29003233915557
FDQ12,OUT013,3776.7232636932404
NCJ43,OUT045,2934.361507614234
FDE17,OUT019,368.31170031232017
FDB05,OUT035,3845.7308237261445
FDH10,OUT045,2850.7634980963976
NCR06,OUT017,656.6564748362715
FDU32,OUT018,1887.3411844524753
FDD56,OUT049,2939.216376360503
FDO36,OUT018,2946.31890717051
FDH16,OUT010,191.62950407633434
FDX10,OUT018,571.4124883501268
FDZ37,OUT017,1381.8156730038781
FDU31,OUT010,562.7623713019369
DRC49,OUT049,2069.6314170492674
FDL15,OUT045,2519.9028931896596
FDN32,OUT019,495.55250532142884
DRH59,OUT027,1890.0216421368198
NCU29,OUT049,2483.1670095979944
FDR37,OUT019,458.3476784967836
FDS14,OUT018,2334.7080982621883
FDU02,OUT027,5142.2311044607095
FDJ08,OUT035,3005.3038026035592
NCZ06,OUT045,3791.056168257163
FDO31,OUT049,1311.886253493232
FDH31,OUT018,1610.8015363107502
FDS58,OUT017,2512.7529341219556
NCA53,OUT027,1513.8712770428697
FDF50,OUT046,2961.347303105719
NCW42,OUT049,3662.2570545904814
NCQ17,OUT045,2500.707826062541
FDK51,OUT018,3735.6320463656725
NCW41,OUT010,423.37976953733755
NCR29,OUT017,884.5830263944605
FDB08,OUT019,366.4731574524237
FDA40,OUT027,2446.0234955980304
FDL14,OUT018,2325.5882694638353
FDB47,OUT046,3361.626863222189
FDO03,OUT035,3772.166394174166
DRK13,OUT019,533.2065817448809
FDX13,OUT010,487.8244047094568
FDF52,OUT046,3020.121480660185
FDT11,OUT013,3002.90908116856
FDB08,OUT013,2343.421216362667
FDQ28,OUT018,2356.0473571801067
FDD29,OUT045,3960.8252985555046
NCQ29,OUT027,4971.360728971039
NCO02,OUT013,967.04077133285
FDR56,OUT010,509.5479916106207
NCM54,OUT049,2043.334249879645
FDP51,OUT035,1942.921007655017
FDT38,OUT013,1362.543709606139
FDZ20,OUT018,3405.732779064581
FDJ53,OUT013,1978.8622473304954
FDX13,OUT049,3876.4151855227087
FDP58,OUT035,3535.850194766121
